Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Cricket Club 2,10.0,30.0,16.666666666666664,30.0,21.666666666666664
Kowloon Cricket Club 2,16.666666666666657,16.666666666666657,-3.333333333333343,0.0,7.5
Young Player 2,-20.0,0.0,-40.0,13.333333333333329,-11.666666666666668
Hong Kong Football Club 2B,-30.0,-10.0,-15.0,-15.0,-17.5
Hong Kong Football Club 2A,-66.66666666666667,-33.33333333333334,-33.33333333333334,0.0,-33.33333333333334
