Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Ladies Recreation Club Div 14,50.0,75.0,50.0,25.0,0.0,40.0
TKO Junior 1,10.0,-10.0,40.0,60.0,80.0,36.0
Squash-On,50.0,25.0,25.0,75.0,0.0,35.0
TNG 3,40.0,75.0,75.0,-75.0,50.0,33.0
Royal Hong Kong Yacht Club Div 14,-6.666666666666657,26.66666666666667,33.33333333333334,33.33333333333334,33.33333333333334,24.000000000000014
The Squash Club 4,0.0,15.0,6.666666666666657,10.0,25.0,11.333333333333329
Fusion Squash Club 4,25.0,0.0,25.0,0.0,0.0,10.0
Physical Chess 5,40.0,-40.0,30.0,-20.0,30.0,8.0
RELAY 2,25.0,-25.0,25.0,0.0,-50.0,-5.0
8 Virtues + 1,0.0,-33.33333333333334,-33.33333333333333,60.0,-66.66666666666666,-14.666666666666671
Hong Kong Football Club 14,-10.0,20.0,-40.0,-80.0,-25.0,-27.0
North District Sports Association 2,-50.0,0.0,-50.0,0.0,-50.0,-30.0
