Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Xavier,-33.33333333333334,66.66666666666666,66.66666666666666,33.33333333333333,0.0,26.666666666666664
Hong Kong Cricket Club D7B,0.0,50.0,41.66666666666667,16.66666666666667,0.0,21.666666666666664
UST,0.0,0.0,-16.66666666666667,33.33333333333333,33.33333333333333,9.999999999999986
Social Squash Team,25.0,-33.33333333333333,-8.333333333333329,41.66666666666667,-33.33333333333334,-1.6666666666666714
Physical Chess 2,33.33333333333334,33.33333333333334,0.0,-16.666666666666657,-66.66666666666666,-3.3333333333333286
Hong Kong Football Club 7A,41.66666666666667,16.66666666666667,-25.0,-16.666666666666657,-50.0,-6.666666666666657
Thunder 1,16.66666666666667,-16.666666666666657,16.66666666666667,-66.66666666666666,0.0,-9.999999999999993
Kinetic 1,-50.0,25.0,-25.0,-50.0,50.0,-10.0
Hong Kong Football Club 7B,-41.66666666666667,-8.333333333333343,-66.66666666666667,-33.33333333333334,33.33333333333333,-23.33333333333333
Hong Kong Cricket Club D7A,-33.33333333333333,-33.33333333333333,-33.33333333333333,0.0,-50.0,-30.0
i-Mask Advance Squash Club 1,0.0,-100.0,-25.0,-75.0,-25.0,-45.0
