Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kinetic 3,25.0,75.0,25.0,50.0,25.0,40.0
Twister,50.0,0.0,33.33333333333334,66.66666666666667,33.33333333333334,36.66666666666667
Hong Kong Football Club 9,40.0,40.0,-13.333333333333343,6.666666666666657,6.666666666666657,15.999999999999972
Kowloon Cricket Club 9,50.0,-30.0,40.0,15.0,-10.0,13.0
i-Mask Advance Squash Club 3,50.0,-75.0,50.0,25.0,0.0,10.0
The Hong Kong Jockey Club Div 9,35.0,-30.0,-55.0,10.0,35.0,-1.0
HKPF Squash Team,50.0,-16.66666666666667,0.0,0.0,-50.0,-3.3333333333333357
Centre Squash,6.666666666666671,-26.666666666666657,-60.0,-6.666666666666657,60.0,-5.333333333333329
The Squash Club 2,0.0,0.0,0.0,0.0,-50.0,-10.0
BOSS,0.0,0.0,-100.0,-16.66666666666667,0.0,-23.333333333333336
