Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,14,12,2,59
The Zero Squash Club D11,14,11,3,56
Alpha CUHK,14,11,3,54
Electrify Squash Div 11,13,10,3,54
GMDBB,13,10,3,50
7NT,14,9,5,50
South China Athletic Association,13,4,9,31
Sea Bear,14,3,11,27
ZOMA,14,3,11,27
Invader Squash,13,2,11,21
Tuen Mun Squash Club,14,1,13,21
