Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,15,14,1,77
Uncles,15,11,4,60
Hong Kong Football Club 6A,15,10,5,54
Kowloon Cricket Club 6A,15,10,5,54
Hong Kong Football Club 6B,15,8,7,46
Hong Kong Football Club 6C,15,8,7,43
Ladies Recreation Club Div 6,15,7,8,42
Fusion Squash Club 1,15,7,8,38
Electrify Squash Div 6,15,6,9,36
Global Squash 1,15,3,12,31
Hong Kong Cricket Club D6,15,3,12,29
X-Alpha 3,15,3,12,26
