Team,Played,Won,Lost,Points
Sha Tin 4,14,14,0,80
RELAY 1,14,11,3,61
Thunder 2,14,9,5,48
Kwai Tsing District Squash Club,14,8,6,48
Hong Kong Cricket Club D10,13,8,5,43
United Services Recreation Club 3,14,7,7,43
Banbil,14,7,7,42
Mercury,13,4,9,27
Squashathon Advance,13,4,9,23
i-Mask Advance Squash Club 4,14,2,12,22
Bravo D10,13,1,12,12
