Team,Played,Won,Lost,Points
Hong Kong Football Club M2A,12,10,2,50
Hong Kong Cricket Club M2,12,7,5,46
Hong Kong Football Club M2B,12,7,5,38
Ladies Recreation Club M2,12,5,7,34
United Services Recreation Club M2,12,1,11,12
