Team,Played,Won,Lost,Points
Physical Chess 2,13,12,1,61
Hong Kong Football Club 7B,14,10,4,59
Hong Kong Football Club 7A,14,9,5,48
i-Mask Advance Squash Club 1,14,8,6,47
Hong Kong Cricket Club D7B,14,6,8,39
Hong Kong Cricket Club D7A,14,6,8,39
UST,13,7,6,36
Thunder 1,14,6,8,36
Xavier,13,5,8,33
Social Squash Team,13,5,8,28
Kinetic 1,14,1,13,20
