Team,Played,Won,Lost,Points
X-Alpha 2,15,11,4,61
YLJR,15,11,4,61
Kowloon Cricket Club 4,15,11,4,60
TNGX,15,9,6,59
Sha Tin 1,15,10,5,52
Hong Kong Football Club 4B,15,7,8,41
Hong Kong Football Club 4A,15,7,8,40
Hong Kong Cricket Club D4A,15,4,11,27
The Squash Club 1,15,2,13,25
Hong Kong Cricket Club D4B,15,3,12,21
