Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,14,12,2,67
The Squash Club 4,14,11,3,64
North District Sports Association 2,15,11,4,63
Physical Chess 5,14,10,4,57
TKO Junior 1,15,9,6,49
8 Virtues + 1,14,7,7,41
RELAY 2,14,6,8,40
Hong Kong Football Club 14,14,7,7,38
Ladies Recreation Club Div 14,15,4,11,31
TNG 3,14,6,8,27
Squash-On,14,3,11,23
Fusion Squash Club 4,15,0,15,4
