Team,Played,Won,Lost,Points
Star River 1,14,12,2,63
Royal Hong Kong Yacht Club Div 12,14,10,4,61
Sha Tin 5,13,10,3,51
Physical Chess 4,13,9,4,50
Winter Warriors,13,9,4,47
Global Squash 2,14,8,6,46
Hong Kong Football Club 12A,14,6,8,35
Hong Kong Football Club 12B,14,6,8,35
SKCSC Div 12,14,3,11,25
CSD Squash Team,14,1,13,20
Latecomers,13,1,12,14
