Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Cricket Club D7B,Hong Kong Cricket Club,2.7777777777777777,2.111111111111111,0.6666666666666665
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,3.8333333333333335,3.2,0.6333333333333333
Hong Kong Football Club 7A,Hong Kong Football Club,3.0,2.6666666666666665,0.3333333333333335
Kinetic 1,HK Squash Centre,1.5555555555555556,1.2222222222222223,0.33333333333333326
Physical Chess 2,Cornwall Street Squash Centre,3.6666666666666665,3.3333333333333335,0.33333333333333304
Hong Kong Cricket Club D7A,Hong Kong Cricket Club,2.375,2.111111111111111,0.26388888888888884
Thunder 1,Cornwall Street Squash Centre,2.1666666666666665,2.0,0.16666666666666652
Hong Kong Football Club 7B,Hong Kong Football Club,3.5555555555555554,3.7777777777777777,-0.22222222222222232
Social Squash Team,HK Squash Centre,1.2222222222222223,1.6666666666666667,-0.4444444444444444
Xavier,Cornwall Street Squash Centre,2.0,2.5,-0.5
UST,Cornwall Street Squash Centre,2.3333333333333335,3.0,-0.6666666666666665
