Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Winter Warriors,HK Squash Centre,3.125,2.5,0.625
Global Squash 2,Harbour Road Sports Centre,3.4,2.7777777777777777,0.6222222222222222
Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club,3.9,3.375,0.5249999999999999
Star River 1,Cornwall Street Squash Centre,4.0,3.5714285714285716,0.4285714285714284
Sha Tin 5,Cornwall Street Squash Centre,3.25,2.875,0.375
CSD Squash Team,HK Squash Centre,1.25,1.0,0.25
Hong Kong Football Club 12A,Hong Kong Football Club,1.8888888888888888,1.875,0.01388888888888884
SKCSC Div 12,Cornwall Street Squash Centre,2.0,2.0,0.0
Hong Kong Football Club 12B,Hong Kong Football Club,1.5555555555555556,1.8888888888888888,-0.33333333333333326
Latecomers,HK Squash Centre,0.5,1.0,-0.5
Physical Chess 4,Harbour Road Sports Centre,3.125,4.222222222222222,-1.0972222222222223
