Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
i-Mask Advance Squash Club 5,50.0,50.0,100.0,100.0,100.0,80.0,10
The Zero Squash Club D11,50.0,100.0,100.0,0.0,100.0,70.0,10
Electrify Squash Div 11,60.0,60.0,80.0,60.0,60.0,64.0,25
7NT,50.0,50.0,50.0,100.0,50.0,60.0,10
Alpha CUHK,0.0,100.0,100.0,100.0,0.0,60.0,4
Sea Bear,50.0,50.0,50.0,0.0,100.0,50.0,10
South China Athletic Association,60.0,60.0,40.0,0.0,40.0,40.0,25
Invader Squash,20.0,40.0,20.0,20.0,80.0,36.0,25
ZOMA,0.0,50.0,50.0,0.0,0.0,20.0,10
Tuen Mun Squash Club,0.0,0.0,0.0,0.0,100.0,20.0,5
GMDBB,100.0,0.0,0.0,0.0,0.0,20.0,5
