Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Perrier Sergio Tacchini KCC 6,78.94736842105263,89.47368421052632,84.21052631578947,84.21052631578947,63.1578947368421,80.0,95
Hong Kong Football Club 8A,75.0,80.0,85.0,85.0,73.68421052631578,79.73684210526315,99
Head Sha Tin 3,65.0,60.0,65.0,80.0,65.0,67.0,100
Hong Kong Cricket Club 4,50.0,55.00000000000001,65.0,70.0,75.0,63.0,100
Hong Kong Football Club 8C,45.0,55.00000000000001,60.0,55.00000000000001,75.0,58.0,100
Friend Club 4,70.0,70.0,65.0,30.0,18.75,50.75,96
Hong Kong Football Club 8B,45.0,45.0,40.0,40.0,68.42105263157895,47.684210526315795,99
The Hong Kong Jockey Club D8,60.0,45.0,20.0,25.0,41.17647058823529,38.23529411764706,97
Star River 1,40.0,15.0,40.0,25.0,36.84210526315789,31.36842105263158,99
Discovery Bay,21.052631578947366,36.84210526315789,26.31578947368421,42.10526315789473,20.0,29.26315789473684,91
Target,0.0,0.0,0.0,15.0,0.0,3.0,100
