Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club M1A,47.368421052631575,83.33333333333334,66.66666666666666,53.333333333333336,62.67543859649123,70
HK Club Gold,50.0,64.70588235294117,56.25,69.23076923076923,60.0466628959276,64
Hong Kong Cricket Club M1B,47.368421052631575,42.10526315789473,55.55555555555556,76.47058823529412,55.37495700034399,73
United Services Recreation Club M1 Cougars,40.0,60.0,65.0,35.0,50.0,80
Hong Kong Football Club M1A,85.0,25.0,20.0,35.0,41.25,80
Hong Kong Football Club M1B,30.0,30.0,40.0,42.10526315789473,35.526315789473685,79
