Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
HKFS,86.36363636363636,63.63636363636363,59.09090909090909,77.27272727272727,76.19047619047619,72.51082251082252,109
Flash,54.54545454545454,72.72727272727273,81.81818181818183,80.95238095238095,60.0,70.00865800865802,107
Police 2,63.63636363636363,59.09090909090909,72.72727272727273,76.19047619047619,52.38095238095239,64.80519480519482,108
Invader Squash,40.909090909090914,59.09090909090909,81.81818181818183,61.904761904761905,75.0,63.74458874458874,107
ZOMA,63.63636363636363,45.45454545454545,59.09090909090909,40.909090909090914,70.0,55.81818181818183,108
Phoenix 2,63.63636363636363,40.909090909090914,36.36363636363637,55.00000000000001,61.111111111111114,51.4040404040404,104
Star River 3,54.54545454545454,77.27272727272727,50.0,31.818181818181817,28.57142857142857,48.441558441558435,109
Relay 1,90.9090909090909,59.09090909090909,22.727272727272727,36.36363636363637,28.57142857142857,47.532467532467535,109
HKCC Tuesday Night Rockers,36.36363636363637,50.0,54.54545454545454,40.909090909090914,38.095238095238095,43.98268398268398,109
Kinetic 6,9.090909090909092,27.27272727272727,40.909090909090914,65.0,55.00000000000001,39.45454545454545,106
South China Athletic Association,27.27272727272727,45.45454545454545,40.909090909090914,31.818181818181817,42.857142857142854,37.66233766233766,109
Mark Six,9.090909090909092,0.0,0.0,0.0,0.0,1.8181818181818183,99
