Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,8,8,0,42,34,6
Kowloon Cricket Club 4,9,7,2,39,32,13
Hong Kong Football Club 4B,8,5,3,28,23,17
Hong Kong Football Club 4A,8,5,3,28,23,17
United Services Recreation Club 1,8,3,5,24,21,19
Hong Kong Cricket Club 3,9,3,6,20,17,28
NEXUS 2,8,1,7,13,12,28
Sha Tin 2,8,1,7,4,3,37
