Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,9,8,1,39,31,14
Alpha CUHK,9,7,2,39,32,13
Winter Warriors,9,6,3,38,32,13
South China Athletic Association,9,7,2,37,30,15
Hong Kong Football Club 12A,9,7,2,34,27,18
Sea Bear,9,4,5,29,25,20
ZOMA,9,3,6,23,20,25
Star River 2,9,4,5,21,17,28
Hong Kong Racketlon Assoication 2,9,3,6,20,17,28
Hong Kong Football Club 12B,9,2,7,17,15,30
CSD Squash Team,9,2,7,16,15,30
Latecomers,9,1,8,10,9,36
