Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,9,9,0,50,41,4
Fusion Squash Club 1,9,8,1,38,30,15
X-Alpha 4,9,5,4,30,25,20
NEXUS 3,9,3,6,24,21,24
MERCURY,9,4,5,20,17,28
Vitality Squash 2,9,2,7,19,17,28
Happy Squash 3,9,3,6,18,15,30
LONGVIEW,9,2,7,16,14,31
