Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,8,8,0,41,33,7
Kowloon Cricket Club 14,8,6,2,33,27,13
North District Sports Association 3,9,5,4,29,24,21
Hong Kong Football Club 14B,9,4,5,29,26,19
Hong Kong Football Club 14A,9,4,5,24,20,25
Electrify Squash Div 14,8,3,5,21,18,22
8 Virtues + 1,8,4,4,13,14,26
X-Alpha 6,9,0,9,4,8,37
