Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,8,7,1,39,32,8
United Services Recreation Club 3,8,6,2,31,25,15
RELAY 1,8,6,2,31,25,15
Banbil,8,5,3,29,24,16
Bravo D10,8,2,6,15,13,27
Sha Tin 4,7,0,7,10,10,25
Craigengower Cricket Club,7,1,6,7,6,29
