Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
SKCSC,8,6,2,32,26,14
United Services Recreation Club M4,8,6,2,32,26,14
Hong Kong Football Club M4B,9,6,3,31,25,20
WAKO,9,5,4,28,23,22
Hong Kong Football Club M4A,8,4,4,26,22,18
Royal Hong Kong Yacht Club M4,8,4,4,25,21,19
Hong Kong Club Blue,9,2,7,18,16,29
Bolton,9,1,8,12,11,34
