Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Hong Kong Football Club 8,Kinetic 2,Hong Kong Football Club,10,2025-01-03,3.5085085085085086,2.4914914914914914
Kinetic 2,Sha Tin 3,Yuen Long Jockey Club Squash Courts,11,2025-01-10,2.4764764764764764,3.5235235235235236
TOMCAT,Hong Kong Football Club 8,Cornwall Street Squash Centre,11,2025-01-10,2.928928928928929,3.071071071071071
i-Mask Advance Squash Club 2,Physical Chess 3,Cornwall Street Squash Centre,11,2025-01-10,2.775775775775776,3.224224224224224
Striving Squash,Ladies Recreation Club Div 8,HK Squash Centre,11,2025-01-10,2.864864864864865,3.135135135135135
Ladies Recreation Club Div 8,Squashathon Zero,Ladies Recreation Club,12,2025-01-17,3.149149149149149,2.850850850850851
Physical Chess 3,Striving Squash,Cornwall Street Squash Centre,12,2025-01-17,3.1021021021021022,2.8978978978978978
Hong Kong Football Club 8,i-Mask Advance Squash Club 2,Hong Kong Football Club,12,2025-01-17,3.4114114114114114,2.5885885885885886
Sha Tin 3,TOMCAT,Cornwall Street Squash Centre,12,2025-01-17,3.285285285285285,2.714714714714715
TOMCAT,Kinetic 2,Cornwall Street Squash Centre,13,2025-01-24,3.2712712712712713,2.7287287287287287
i-Mask Advance Squash Club 2,Sha Tin 3,Cornwall Street Squash Centre,13,2025-01-24,2.5525525525525525,3.4474474474474475
Striving Squash,Hong Kong Football Club 8,Kwun Chung Sports Centre,13,2025-01-24,2.823823823823824,3.176176176176176
Squashathon Zero,Physical Chess 3,HK Squash Centre,13,2025-01-24,2.947947947947948,3.052052052052052
Physical Chess 3,Ladies Recreation Club Div 8,HK Squash Centre,14,2025-02-07,2.937937937937938,3.062062062062062
Squashathon Zero,Hong Kong Football Club 8,Cornwall Street Squash Centre,14,2025-02-07,2.745745745745746,3.254254254254254
Striving Squash,Sha Tin 3,Kwun Chung Sports Centre,14,2025-02-07,2.7727727727727727,3.2272272272272273
Kinetic 2,i-Mask Advance Squash Club 2,Yuen Long Jockey Club Squash Courts,14,2025-02-07,2.930930930930931,3.069069069069069
i-Mask Advance Squash Club 2,TOMCAT,Cornwall Street Squash Centre,15,2025-02-14,2.845845845845846,3.154154154154154
Kinetic 2,Striving Squash,Yuen Long Jockey Club Squash Courts,15,2025-02-14,2.8518518518518516,3.1481481481481484
Squashathon Zero,Sha Tin 3,Cornwall Street Squash Centre,15,2025-02-14,2.790790790790791,3.209209209209209
Ladies Recreation Club Div 8,Hong Kong Football Club 8,Ladies Recreation Club,15,2025-02-14,3.09009009009009,2.90990990990991
Hong Kong Football Club 8,Physical Chess 3,Hong Kong Football Club,16,2025-02-21,3.1971971971971973,2.8028028028028027
Sha Tin 3,Ladies Recreation Club Div 8,HK Squash Centre,16,2025-02-21,3.069069069069069,2.930930930930931
Kinetic 2,Squashathon Zero,Yuen Long Jockey Club Squash Courts,16,2025-02-21,2.7587587587587588,3.2412412412412412
Striving Squash,TOMCAT,Kwun Chung Sports Centre,16,2025-02-21,3.07007007007007,2.92992992992993
i-Mask Advance Squash Club 2,Striving Squash,Cornwall Street Squash Centre,17,2025-02-28,2.914914914914915,3.085085085085085
Squashathon Zero,TOMCAT,Cornwall Street Squash Centre,17,2025-02-28,2.955955955955956,3.044044044044044
Ladies Recreation Club Div 8,Kinetic 2,Ladies Recreation Club,17,2025-02-28,3.4544544544544546,2.5455455455455454
Physical Chess 3,Sha Tin 3,Cornwall Street Squash Centre,17,2025-02-28,2.7627627627627627,3.2372372372372373
Sha Tin 3,Hong Kong Football Club 8,Cornwall Street Squash Centre,18,2025-03-07,3.116116116116116,2.883883883883884
Kinetic 2,Physical Chess 3,Yuen Long Jockey Club Squash Courts,18,2025-03-07,2.6366366366366365,3.3633633633633635
TOMCAT,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,18,2025-03-07,2.918918918918919,3.081081081081081
i-Mask Advance Squash Club 2,Squashathon Zero,HK Squash Centre,18,2025-03-07,2.968968968968969,3.031031031031031
