Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Kinetic 2,v,Sha Tin 3,Yuen Long Jockey Club Squash Courts,19:00,"1-4(3-0,1-3,2-3,2-3,CR)",10,10/01/2025
TOMCAT,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,"1-4(3-1,0-3,1-3,1-3,0-3)",10,10/01/2025
i-Mask Advance Squash Club 2,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,"1-4(0-3,2-3,3-0,0-3,CR)",10,10/01/2025
Striving Squash,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,10,10/01/2025
Squashathon Zero,v,[BYE],,,,10,10/01/2025
Ladies Recreation Club Div 8,v,Squashathon Zero,Ladies Recreation Club,19:00,,11,17/01/2025
Physical Chess 3,v,Striving Squash,Cornwall Street Squash Centre,19:00,,11,17/01/2025
Hong Kong Football Club 8,v,i-Mask Advance Squash Club 2,Hong Kong Football Club,19:00,,11,17/01/2025
Sha Tin 3,v,TOMCAT,Cornwall Street Squash Centre,19:00,,11,17/01/2025
Kinetic 2,v,[BYE],,,,11,17/01/2025
TOMCAT,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,12,24/01/2025
i-Mask Advance Squash Club 2,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,12,24/01/2025
Striving Squash,v,Hong Kong Football Club 8,Kwun Chung Sports Centre,19:00,,12,24/01/2025
Squashathon Zero,v,Physical Chess 3,HK Squash Centre,19:00,,12,24/01/2025
Ladies Recreation Club Div 8,v,[BYE],,,,12,24/01/2025
Physical Chess 3,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,13,07/02/2025
Squashathon Zero,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,13,07/02/2025
Striving Squash,v,Sha Tin 3,Kwun Chung Sports Centre,19:00,,13,07/02/2025
Kinetic 2,v,i-Mask Advance Squash Club 2,Yuen Long Jockey Club Squash Courts,19:00,,13,07/02/2025
TOMCAT,v,[BYE],,,,13,07/02/2025
i-Mask Advance Squash Club 2,v,TOMCAT,Cornwall Street Squash Centre,19:00,,14,14/02/2025
Kinetic 2,v,Striving Squash,Yuen Long Jockey Club Squash Courts,19:00,,14,14/02/2025
Squashathon Zero,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,14,14/02/2025
Ladies Recreation Club Div 8,v,Hong Kong Football Club 8,Ladies Recreation Club,19:00,,14,14/02/2025
Physical Chess 3,v,[BYE],,,,14,14/02/2025
Hong Kong Football Club 8,v,Physical Chess 3,Hong Kong Football Club,19:00,,15,21/02/2025
Sha Tin 3,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,15,21/02/2025
Kinetic 2,v,Squashathon Zero,Yuen Long Jockey Club Squash Courts,19:00,,15,21/02/2025
Striving Squash,v,TOMCAT,Kwun Chung Sports Centre,19:00,,15,21/02/2025
i-Mask Advance Squash Club 2,v,[BYE],,,,15,21/02/2025
i-Mask Advance Squash Club 2,v,Striving Squash,Cornwall Street Squash Centre,19:00,,16,28/02/2025
Squashathon Zero,v,TOMCAT,Cornwall Street Squash Centre,19:00,,16,28/02/2025
Ladies Recreation Club Div 8,v,Kinetic 2,Ladies Recreation Club,19:00,,16,28/02/2025
Physical Chess 3,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,16,28/02/2025
Hong Kong Football Club 8,v,[BYE],,,,16,28/02/2025
Sha Tin 3,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,17,07/03/2025
Kinetic 2,v,Physical Chess 3,Yuen Long Jockey Club Squash Courts,19:00,,17,07/03/2025
TOMCAT,v,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,19:00,,17,07/03/2025
i-Mask Advance Squash Club 2,v,Squashathon Zero,HK Squash Centre,19:00,,17,07/03/2025
Striving Squash,v,[BYE],,,,17,07/03/2025
Hong Kong Football Club 8,v,Sha Tin 3,Hong Kong Football Club,19:00,,18,14/03/2025
Physical Chess 3,v,Kinetic 2,HK Squash Centre,19:00,,18,14/03/2025
Ladies Recreation Club Div 8,v,TOMCAT,Ladies Recreation Club,19:00,,18,14/03/2025
Squashathon Zero,v,i-Mask Advance Squash Club 2,Java Road Sports Centre,19:00,,18,14/03/2025
Striving Squash,v,[BYE],,,,18,14/03/2025
