Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.2222222222222223,2.5714285714285716,0.6507936507936507
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,1.9,0.6000000000000001
Hong Kong Football Club 6A,Hong Kong Football Club,3.857142857142857,3.2857142857142856,0.5714285714285716
Hong Kong Cricket Club D6,Hong Kong Cricket Club,1.8888888888888888,1.3333333333333333,0.5555555555555556
Hong Kong Football Club 6C,Hong Kong Football Club,2.7142857142857144,2.2857142857142856,0.4285714285714288
Global Squash 1,HK Squash Centre,2.1666666666666665,2.0,0.16666666666666652
Hong Kong Football Club 6B,Hong Kong Football Club,2.7142857142857144,2.5714285714285716,0.1428571428571428
Fusion Squash Club 1,HK Squash Centre,1.8333333333333333,1.7777777777777777,0.05555555555555558
Uncles,Cornwall Street Squash Centre,2.888888888888889,3.0,-0.11111111111111116
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.285714285714286,4.555555555555555,-0.26984126984126977
Electrify Squash Div 6,HK Squash Centre,1.75,2.142857142857143,-0.3928571428571428
X-Alpha 3,Cornwall Street Squash Centre,1.3,2.0,-0.7
