Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 9,Kowloon Cricket Club,2.25,1.125,1.125
i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,3.4,2.5,0.8999999999999999
Hong Kong Football Club 9,Hong Kong Football Club,3.5714285714285716,3.111111111111111,0.46031746031746046
Twister,Cornwall Street Squash Centre,3.8,3.4,0.3999999999999999
BOSS,Cornwall Street Squash Centre,1.0,0.8,0.19999999999999996
Centre Squash,HK Squash Centre,3.0,3.125,-0.125
Kinetic 3,HK Squash Centre,1.5,1.625,-0.125
The Hong Kong Jockey Club Div 9,HKJC Sha Tin Club House,1.8888888888888888,2.111111111111111,-0.22222222222222232
HKPF Squash Team,Cornwall Street Squash Centre,2.0,2.25,-0.25
The Squash Club 2,Cornwall Street Squash Centre,4.0,5.0,-1.0
