Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2B,19,17,2,74,57,19,0,9,0,0
Hong Kong Football Club M2A,19,15,4,69,54,22,0,13,0,0
Hong Kong Cricket Club M2B,19,9,10,46,37,39,1,5,0,0
Hong Kong Cricket Club M2A,18,8,10,39,31,41,5,0,0,2
Ladies Recreation Club M2A,19,5,14,34,30,46,7,1,1,1
Ladies Recreation Club M2B,18,2,16,13,15,57,15,0,2,0
