Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
United Services Recreation Club M3,18,16,2,90,74,16,0,0,0,0
Hong Kong Football Club M3A,19,16,3,83,67,28,0,2,0,0
Royal Hong Kong Yacht Club M3,18,13,5,77,64,26,0,0,0,0
Hong Kong Football Club M3B,18,9,9,57,48,42,0,0,0,0
Old Squash Fellows,18,8,10,51,43,47,1,1,0,0
Hong Kong Cricket Club M3,18,6,12,34,28,62,0,0,0,0
Kowloon Cricket Club M3,19,4,15,28,24,71,2,0,0,0
Titlows Squash Team,18,1,17,18,17,73,0,0,0,0
