Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M3B,1,1,0,6,5,0,0,0,0,0
United Services Recreation Club M3,1,1,0,6,5,0,0,0,0,0
Royal Hong Kong Yacht Club M3,1,1,0,5,4,1,0,0,0,0
Titlows Squash Team,1,1,0,4,3,2,0,0,0,0
Old Squash Fellows,1,0,1,2,2,3,0,0,0,0
Kowloon Cricket Club M3,1,0,1,1,1,4,0,0,0,0
Hong Kong Cricket Club M3,1,0,1,0,0,5,0,0,0,0
Hong Kong Football Club M3A,1,0,1,0,0,5,0,0,0,0
