Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Electrify Squash Div 15,Happy Squash 5,HK Squash Centre,19,2026-04-11,2.3893893893893896,3.6106106106106104
TKO Junior 2,Dream Catchers,HK Squash Centre,19,2026-04-11,2.6136136136136137,3.3863863863863863
NEXUS 4,Vitality Squash 3,HK Squash Centre,19,2026-04-11,1.6456456456456456,4.354354354354355
RC,Squashathon Junior,HK Squash Centre,19,2026-04-11,1.5155155155155156,4.484484484484485
Happy Squash 5,Squashathon Junior,HK Squash Centre,20,2026-04-18,2.7977977977977977,3.2022022022022023
Vitality Squash 3,RC,HK Squash Centre,20,2026-04-18,3.6476476476476476,2.3523523523523524
Dream Catchers,NEXUS 4,HK Squash Centre,20,2026-04-18,4.8408408408408405,1.1591591591591592
Electrify Squash Div 15,TKO Junior 2,HK Squash Centre,20,2026-04-18,2.6046046046046047,3.3953953953953953
TKO Junior 2,Happy Squash 5,Cornwall Street Squash Centre,21,2026-04-25,2.7487487487487487,3.2512512512512513
NEXUS 4,Electrify Squash Div 15,Cornwall Street Squash Centre,21,2026-04-25,1.7137137137137137,4.286286286286287
RC,Dream Catchers,Cornwall Street Squash Centre,21,2026-04-25,1.8268268268268268,4.173173173173173
Squashathon Junior,Vitality Squash 3,Cornwall Street Squash Centre,21,2026-04-25,3.88988988988989,2.11011011011011
