Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Electrify Squash Div 13,22,18.004008016032063,3.995991983967936,98.50901803607215,100.0,94.98997995991984,4.809619238476954,0.2004008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sha Tin 6,22,15.20440881763527,6.7955911823647295,84.51102204408818,98.59719438877757,5.01002004008016,76.55310621242485,13.426853707414828,3.6072144288577155,1.2024048096192386,0.2004008016032064,0.0,0.0,0.0,0.0,0.0,0.0
Fusion Squash Club 2,22,13.39879759519038,8.60120240480962,72.26052104208418,63.92785571142284,0.0,5.01002004008016,31.262525050100198,27.655310621242485,19.03807615230461,8.817635270541082,4.408817635270541,3.406813627254509,0.4008016032064128,0.0,0.0,0.0
X-Alpha 5,22,12.599198396793588,9.400801603206414,72.09418837675351,61.923847695390776,0.0,8.216432865731463,27.054108216432866,26.65330661322645,18.03607214428858,10.220440881763528,5.61122244488978,1.6032064128256511,1.8036072144288577,0.8016032064128256,0.0,0.0
Energy Squash Club 1,22,11.675350701402806,10.324649298597194,69.36873747494991,40.881763527054105,0.0,4.008016032064128,18.236472945891784,18.637274549098194,23.446893787575153,17.835671342685373,9.418837675350701,4.809619238476954,2.004008016032064,1.402805611222445,0.2004008016032064,0.0
HKIS Div 13,22,11.278557114228457,10.721442885771543,65.63527054108216,20.440881763527052,0.0,1.2024048096192386,6.012024048096192,13.226452905811623,18.236472945891784,24.649298597194388,14.629258517034069,12.825651302605209,5.61122244488978,2.6052104208416833,0.8016032064128256,0.2004008016032064
Energy Squash Club 2,22,9.905811623246493,12.094188376753507,59.71543086172345,4.008016032064128,0.0,0.0,0.8016032064128256,3.2064128256513023,7.014028056112225,11.22244488977956,22.044088176352705,17.635270541082164,15.631262525050099,12.024048096192384,8.617234468937877,1.8036072144288577
SocGen Squash,22,8.913827655310621,13.086172344689379,59.62725450901804,4.809619238476953,0.0,0.2004008016032064,1.2024048096192386,3.406813627254509,6.613226452905812,11.22244488977956,14.629258517034069,19.03807615230461,19.839679358717436,13.827655310621243,8.617234468937877,1.402805611222445
i-Mask Advance Squash Club 5,22,8.915831663326653,13.084168336673347,58.18236472945892,3.807615230460922,0.0,0.0,1.402805611222445,2.404809619238477,3.6072144288577155,8.817635270541082,16.23246492985972,20.841683366733466,18.837675350701403,17.034068136272545,8.016032064128256,2.80561122244489
Yuen Long District Sports Association Limited,22,8.168336673346694,13.831663326653306,55.23246492985972,0.6012024048096192,0.0,0.0,0.4008016032064128,0.2004008016032064,1.8036072144288577,3.807615230460922,9.01803607214429,13.226452905811623,21.04208416833667,25.851703406813627,14.829659318637276,9.819639278557114
Kinetic 4,22,7.525050100200401,14.474949899799599,51.673346693386776,1.002004008016032,0.0,0.0,0.0,1.002004008016032,1.002004008016032,3.006012024048096,3.2064128256513023,5.410821643286573,11.823647294589177,19.238476953907817,35.671342685370746,19.639278557114228
Happy Squash 4,22,6.410821643286573,15.589178356713427,45.190380761523045,0.0,0.0,0.0,0.0,0.0,0.0,0.2004008016032064,0.8016032064128256,1.2024048096192386,3.006012024048096,7.214428857715431,23.246492985971944,64.32865731462925
