Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11
Sha Tin 5,20,14.276553106212425,5.7234468937875755,74.66132264529058,95.19038076152306,46.292585170340686,26.65330661322645,14.629258517034069,7.615230460921844,3.2064128256513023,0.8016032064128256,0.4008016032064128,0.4008016032064128,0.0,0.0,0.0
BOSS,20,13.108216432865731,6.891783567134269,72.68537074148296,91.38276553106213,29.258517034068138,29.659318637274552,20.440881763527056,12.024048096192384,5.410821643286573,1.6032064128256511,1.402805611222445,0.2004008016032064,0.0,0.0,0.0
Kinetic 3,20,13.45691382765531,6.543086172344689,68.54909819639278,73.74749498997996,14.228456913827655,19.03807615230461,22.44488977955912,18.03607214428858,12.625250501002002,6.012024048096192,4.008016032064128,2.80561122244489,0.6012024048096193,0.2004008016032064,0.0
Global Squash 2,20,11.683366733466933,8.316633266533067,65.43286573146293,53.1062124248497,3.807615230460922,10.821643286573146,18.837675350701403,19.639278557114228,17.635270541082164,14.02805611222445,8.41683366733467,6.012024048096192,0.6012024048096193,0.2004008016032064,0.0
The Squash Club 3,20,10.809619238476955,9.190380761523045,64.93987975951904,45.49098196392785,4.408817635270541,9.819639278557114,12.224448897795591,19.03807615230461,21.64328657314629,13.226452905811623,11.623246492985972,4.208416833667335,3.006012024048096,0.8016032064128256,0.0
Star River 1,20,10.062124248496994,9.937875751503006,60.210420841683366,18.637274549098194,1.402805611222445,1.8036072144288577,5.410821643286573,10.02004008016032,16.03206412825651,21.64328657314629,17.43486973947896,15.030060120240481,9.819639278557114,1.402805611222445,0.0
Tuen Mun Squash Club,20,9.741482965931864,10.258517034068136,58.140280561122246,11.222444889779558,0.4008016032064128,1.402805611222445,3.006012024048096,6.4128256513026045,11.623246492985972,18.837675350701403,19.438877755511022,21.442885771543086,13.627254509018035,3.6072144288577155,0.2004008016032064
7NT,20,8.060120240480963,11.939879759519037,55.5310621242485,5.611222444889779,0.2004008016032064,0.6012024048096193,0.8016032064128256,4.008016032064128,5.01002004008016,12.424849699398797,20.240480961923847,19.438877755511022,28.857715430861724,6.613226452905812,1.8036072144288577
i-Mask Advance Squash Club 4,20,8.01002004008016,11.98997995991984,55.26452905811623,5.611222444889779,0.0,0.2004008016032064,2.2044088176352705,3.2064128256513023,6.813627254509018,10.220440881763528,15.831663326653306,25.851703406813627,24.849699398797593,9.418837675350701,1.402805611222445
Invader Squash,20,5.861723446893787,14.138276553106213,43.08817635270541,0.0,0.0,0.0,0.0,0.0,0.0,1.002004008016032,1.002004008016032,2.004008016032064,12.424849699398797,39.879759519038075,43.687374749499
HKCC Tuesday Night Rockers,20,4.929859719438878,15.070140280561123,41.496993987975955,0.0,0.0,0.0,0.0,0.0,0.0,0.2004008016032064,0.2004008016032064,2.6052104208416833,6.212424849699398,37.87575150300601,52.90581162324649
