Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
Hong Kong Football Club 7A,18,11.226845369073814,6.773154630926185,61.62212442488498,93.89877975595118,48.309661932386476,23.90478095619124,13.682736547309462,8.001600320064012,4.0808161632326465,1.7003400680136025,0.3200640128025605
X-Alpha 3,18,10.17863572714543,7.821364272854571,59.41728345669134,88.7377475495099,27.50550110022004,30.106021204240847,18.58371674334867,12.54250850170034,7.121424284856971,3.120624124824965,1.0202040408081616
Hong Kong Cricket Club 5,18,9.386477295459091,8.613522704540909,55.621924384876976,71.35427085417084,11.282256451290259,18.54370874174835,22.044408881776356,19.483896779355874,15.643128625725144,9.301860372074415,3.700740148029606
Vitality Squash 1,18,9.736547309461892,8.263452690538108,52.89057811562312,54.91098219643929,6.7213442688537715,10.942188437687538,17.883576715343068,19.36387277455491,19.183836767353473,17.223444688937786,8.681736347269455
UST,18,8.900180036007201,9.099819963992799,52.6875375075015,52.07041408281657,4.540908181636327,11.282256451290259,15.763152630526106,20.484096819363874,21.864372874574915,17.743548709741948,8.321664332866572
Kinetic 1,18,7.094818963792759,10.905181036207242,49.54750950190038,28.405681136227244,1.5003000600120024,4.120824164832967,8.881776355271054,13.902780556111221,20.264052810562113,28.245649129825967,23.084616923384676
The Best Group 1,18,6.476495299059812,11.523504700940187,45.213042608521704,10.622124424884976,0.14002800560112022,1.100220044008802,3.160632126425285,6.22124424884977,11.842368473694739,22.664532906581318,54.87097419483897
