Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,10.70114022804561,5.298859771954391,42.168433686737345,99.9399879975995,81.1762352470494,14.182836567313462,3.840768153630726,0.7401480296059212,0.060012002400480095
Hong Kong Football Club M1A,16,9.347869573914782,6.652130426085217,34.02840568113623,96.87937587517503,12.242448489697939,47.169433886777355,25.60512102420484,11.862372474494899,3.120624124824965
Ladies Recreation Club M1,16,7.263652730546109,8.73634726945389,30.281056211242248,84.35687137427485,3.5007001400280053,19.103820764152832,31.94638927785557,29.80596119223845,15.643128625725144
Hong Kong Cricket Club M1B,16,7.540908181636327,8.459091818363673,29.5997199439888,85.51710342068414,3.0606121224244847,17.643528705741147,30.74614922984597,34.066813362672534,14.482896579315863
Hong Kong Cricket Club M1A,16,5.146429285857171,10.85357071414283,23.922384476895378,33.30666133226645,0.020004000800160033,1.900380076015203,7.861572314462893,23.524704940988197,66.69333866773354
