Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
SocGen Squash,Sha Tin 6,HK Squash Centre,9,2025-01-03,2.8584292146073036,3.1415707853926964
Fusion Squash Club 2,HKIS Div 13,HK Squash Centre,9,2025-01-03,2.902951475737869,3.097048524262131
Energy Squash Club 1,Kinetic 4,Pei Ho Street Sports Centre,9,2025-01-03,3.0975487743871937,2.9024512256128063
X-Alpha 5,i-Mask Advance Squash Club 5,Tai Po Sports Ground,9,2025-01-03,3.6053026513256627,2.3946973486743373
Electrify Squash Div 13,Energy Squash Club 2,HK Squash Centre,9,2025-01-03,4.111055527763882,1.8889444722361182
Yuen Long District Sports Association Limited,Happy Squash 4,Yuen Long Jockey Club Squash Courts,9,2025-01-03,3.2116058029014507,2.7883941970985493
Happy Squash 4,Electrify Squash Div 13,Yeung Uk Road Sports Centre,10,2025-01-10,1.529264632316158,4.470735367683842
Energy Squash Club 2,X-Alpha 5,HK Squash Centre,10,2025-01-10,2.8919459729864934,3.1080540270135066
i-Mask Advance Squash Club 5,Energy Squash Club 1,HK Squash Centre,10,2025-01-10,2.75687843921961,3.24312156078039
Kinetic 4,Fusion Squash Club 2,Pei Ho Street Sports Centre,10,2025-01-10,2.562781390695348,3.437218609304652
HKIS Div 13,SocGen Squash,HK Squash Centre,10,2025-01-10,2.9554777388694347,3.0445222611305653
Sha Tin 6,Yuen Long District Sports Association Limited,Cornwall Street Squash Centre,10,2025-01-10,4.4032016008004,1.5967983991995998
Energy Squash Club 2,Energy Squash Club 1,HK Squash Centre,11,2025-01-17,3.0780390195097547,2.9219609804902453
Sha Tin 6,HKIS Div 13,Cornwall Street Squash Centre,11,2025-01-17,3.4552276138069034,2.5447723861930966
Kinetic 4,SocGen Squash,Pei Ho Street Sports Centre,11,2025-01-17,2.382191095547774,3.617808904452226
i-Mask Advance Squash Club 5,Fusion Squash Club 2,Cornwall Street Squash Centre,11,2025-01-17,2.2856428214107054,3.7143571785892946
