Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L3,19,12,7,48,36,21
i-Mask Advance Squash Club L3,19,11,8,44,33,24
Hong Kong Cricket Club Rockettes,19,10,9,43,33,24
Hong Kong Football Club L3B,19,10,9,35,25,32
Hong Kong Football Club L3C,19,7,12,31,24,33
Hong Kong Football Club L3A,19,7,12,27,20,37
