Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 7B,16,12,4,69,57,23
Kowloon Cricket Club 7,17,13,4,62,51,34
Hong Kong Cricket Club 6,16,10,6,53,43,37
Xavier,16,7,9,50,43,37
Physical Chess 2,15,7,8,43,37,38
The Squash Club 2,16,7,9,43,36,44
Twister 2,16,0,16,13,13,67
