Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,16,12,4,66,55,25
UST,17,10,7,55,45,40
The Best Group 1,16,9,7,52,43,37
Hong Kong Football Club 7A,17,9,8,51,42,43
Hong Kong Cricket Club 5,16,8,8,48,40,40
Kinetic 1,16,5,11,41,36,44
Vitality Squash 1,16,4,12,25,24,56
