Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,19,19,0,101,82,13
Sha Tin 6,18,14,4,73,59,31
Fusion Squash Club 2,18,12,6,60,48,42
SocGen Squash,19,8,11,57,49,46
X-Alpha 5,18,9,9,52,48,41
Energy Squash Club 1,19,7,12,51,45,50
Yuen Long District Sports Association Limited,19,7,12,48,41,54
Happy Squash 4,19,8,11,47,39,56
Energy Squash Club 2,19,9,10,46,45,50
Kinetic 4,18,7,11,45,40,50
i-Mask Advance Squash Club 5,19,7,12,42,35,60
HKIS Div 13,19,5,14,32,28,66
