Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,19,17,2,89,72,23
North District Sports Association 3,19,14,5,73,59,36
Kowloon Cricket Club 14,19,13,6,68,61,34
Hong Kong Football Club 14B,19,9,10,58,53,42
Hong Kong Football Club 14A,19,8,11,48,42,53
Electrify Squash Div 14,19,6,13,46,40,55
8 Virtues + 1,19,9,10,43,40,55
X-Alpha 6,19,0,19,-7,13,82
