Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,19,17,2,94,77,18
Kowloon Cricket Club 4,19,14,5,76,62,33
Hong Kong Football Club 4B,19,12,7,67,55,40
Hong Kong Football Club 4A,19,12,7,67,55,40
United Services Recreation Club 1,19,8,11,57,49,46
NEXUS 2,19,6,13,41,35,60
Hong Kong Cricket Club 3,18,4,14,32,28,62
Sha Tin 2,18,2,16,16,14,76
