Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,19,18,1,98,80,12
Fusion Squash Club 1,19,13,6,67,54,41
X-Alpha 4,19,10,9,58,48,47
Happy Squash 3,19,9,10,51,43,52
NEXUS 3,19,7,12,49,42,53
Vitality Squash 2,19,8,11,48,41,52
MERCURY,19,7,12,43,37,58
LONGVIEW,19,4,15,36,32,62
