Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M4A,21,16,5,91,75,30,0,0,0,0
SKCSC,21,16,5,87,71,34,0,0,0,0
United Services Recreation Club M4,21,14,7,82,68,37,0,0,0,0
Hong Kong Football Club M4B,21,12,9,72,60,45,0,0,0,0
WAKO,21,10,11,59,49,56,0,0,0,0
Royal Hong Kong Yacht Club M4,21,8,13,49,41,64,0,1,0,0
Bolton,21,5,16,33,28,77,2,0,0,0
Hong Kong Club Blue,21,3,18,29,28,77,0,1,0,0
