Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,21,20,1,107,87,18,2,12,0,0
RELAY 2,21,14,7,86,72,33,0,20,0,0
Squash-On,21,15,6,81,66,38,3,14,0,1
Squashathon MeGa,21,9,11,58,49,53,9,7,0,5
TNG 3,21,10,11,56,48,57,10,7,0,10
Fusion Squash Club 3,21,8,13,53,45,60,2,15,0,5
i-Mask Advance Squash Club 6,21,6,15,41,35,70,18,6,0,5
Serve - Ivors,21,1,19,-12,14,87,37,0,26,0
