Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,18,12,6,71,59,31,0,5,0,0
Squashathon One,18,10,8,58,49,41,1,5,1,0
HKIS Div 15,18,11,7,54,43,47,5,0,0,2
Hong Kong Cricket Club 8,18,8,10,53,45,45,1,5,0,2
Physical Chess 5,18,10,8,52,44,46,3,3,2,0
United Services Recreation Club 4,18,8,10,50,44,46,2,2,2,1
Sha Tin 7,18,4,14,35,31,59,8,0,0,0
