Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Dynamos Squash,21,20,1,106,86,16,2,24,0,0
Fusion Squash Club 1,21,13,8,69,56,49,20,4,0,0
X-Alpha 4,21,12,9,66,54,51,10,13,0,1
NEXUS 3,21,9,12,58,49,56,35,3,0,0
Happy Squash 3,21,10,11,57,48,57,7,14,1,0
Vitality Squash 2,21,8,13,52,45,58,15,9,1,0
MERCURY,21,7,14,46,40,65,0,4,1,2
LONGVIEW,21,5,16,44,39,65,0,18,0,0
