Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L3C,100.0,100.0,100.0,100.0,3
Hong Kong Football Club L3B,100.0,100.0,0.0,66.66666666666667,3
Hong Kong Cricket Club Rockettes,25.0,100.0,25.0,50.0,12
i-Mask Advance Squash Club L3,0.0,0.0,100.0,33.333333333333336,3
JESSICA L3,0.0,100.0,0.0,33.333333333333336,3
Hong Kong Football Club L3A,0.0,0.0,0.0,0.0,3
