Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
United Services Recreation Club M3,10,9,1,48,39,11
Hong Kong Football Club M3A,10,8,2,43,35,15
Royal Hong Kong Yacht Club M3,10,7,3,43,36,14
Hong Kong Football Club M3B,10,5,5,33,28,22
Old Squash Fellows,10,5,5,29,24,26
Kowloon Cricket Club M3,10,2,8,16,14,36
Hong Kong Cricket Club M3,10,3,7,14,11,39
Titlows Squash Team,10,1,9,14,13,37
