Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Royal Hong Kong Yacht Club Div 15,8,7,1,35,28,12
Squashathon One,8,6,2,32,26,14
Physical Chess 5,8,6,2,29,23,17
Hong Kong Cricket Club 8,10,3,7,27,24,26
HKIS Div 15,9,4,5,23,19,26
Sha Tin 7,9,2,7,16,14,31
United Services Recreation Club 4,8,2,6,16,16,24
