Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,10,9,1,43,34,16
Winter Warriors,10,6,4,40,34,16
Alpha CUHK,9,7,2,39,32,13
Hong Kong Football Club 12A,10,8,2,38,30,20
South China Athletic Association,9,7,2,37,30,15
Sea Bear,10,5,5,34,29,21
Star River 2,10,4,6,23,19,31
ZOMA,9,3,6,23,20,25
Hong Kong Football Club 12B,10,3,7,22,19,31
Hong Kong Racketlon Assoication 2,9,3,6,20,17,28
CSD Squash Team,10,2,8,17,16,34
Latecomers,10,1,9,11,10,40
