Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,10,10,0,50,40,10
X-Alpha 2,10,8,2,41,33,17
Physical Chess 1,10,8,2,38,30,20
Hong Kong Racketlon Association 1,10,6,4,34,28,22
Happy Squash 2,10,5,5,30,25,25
Uncle,10,4,6,28,24,26
The Squash Club 1,10,3,7,25,22,28
Squashathon,10,4,6,24,21,29
Hong Kong Football Club 5B,10,2,8,20,18,32
i-Mask Advance Squash Club 1,10,0,10,9,9,41
