Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,9,9,0,41,32,13
Kowloon Cricket Club 3B,9,7,2,34,27,18
Kowloon Cricket Club 3A,8,6,2,34,29,11
Happy Squash 1,9,6,3,33,27,18
Young Player 3,8,5,3,32,27,13
TNGX,10,3,7,22,19,31
NEXUS 1,9,2,7,19,17,28
Sha Tin 1,8,1,7,10,9,31
Hong Kong Football Club 3B,8,0,8,8,8,32
