Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club L3B,10,6,4,21,15,15
JESSICA L3,9,5,4,21,16,11
i-Mask Advance Squash Club L3,10,5,5,21,16,14
Hong Kong Football Club L3A,10,5,5,18,13,17
Hong Kong Cricket Club Rockettes,9,4,5,18,14,13
Hong Kong Football Club L3C,10,4,6,17,13,17
