Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,10,10,0,55,45,5
Fusion Squash Club 1,10,8,2,40,32,18
X-Alpha 4,10,6,4,34,28,22
NEXUS 3,10,3,7,26,23,27
MERCURY,10,5,5,24,20,30
Vitality Squash 2,10,3,7,24,21,29
Happy Squash 3,10,3,7,19,16,34
LONGVIEW,10,2,8,17,15,35
