Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,10,10,0,55,45,5
Sha Tin 6,10,9,1,46,37,13
X-Alpha 5,10,6,4,36,30,20
SocGen Squash,10,4,6,32,28,22
i-Mask Advance Squash Club 5,10,5,5,28,23,27
Energy Squash Club 1,10,4,6,28,24,26
Yuen Long District Sports Association Limited,10,4,6,28,24,26
Fusion Squash Club 2,9,5,4,25,20,25
Energy Squash Club 2,10,4,6,24,20,30
HKIS Div 13,10,3,7,20,17,33
Kinetic 4,9,3,6,17,14,31
Happy Squash 4,10,2,8,15,13,37
