Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,20,19,1,103
Hong Kong Football Club 6A,20,14,6,78
Uncles,20,13,7,75
Hong Kong Football Club 6B,20,13,7,71
Kowloon Cricket Club 6A,20,12,8,68
Hong Kong Football Club 6C,20,10,10,59
Ladies Recreation Club Div 6,20,7,13,49
Electrify Squash Div 6,19,9,10,48
Global Squash 1,20,6,14,47
Hong Kong Cricket Club D6,20,5,15,41
Fusion Squash Club 1,19,7,12,37
X-Alpha 3,20,4,16,30
