Team,Played,Won,Lost,Points
Hong Kong Cricket Club M2,16,10,6,63
Hong Kong Football Club M2A,16,12,4,62
Hong Kong Football Club M2B,16,11,5,57
Ladies Recreation Club M2,16,6,10,43
United Services Recreation Club M2,16,1,15,15
