Team,Played,Won,Lost,Points
Sha Tin 4,19,19,0,108
RELAY 1,18,14,4,78
Thunder 2,18,13,5,69
Hong Kong Cricket Club D10,18,11,7,62
United Services Recreation Club 3,19,10,9,60
Kwai Tsing District Squash Club,18,9,9,58
Banbil,18,10,8,56
Mercury,18,4,14,28
i-Mask Advance Squash Club 4,18,3,15,28
Squashathon Advance,18,4,14,27
Bravo D10,18,3,15,25
