Team,Played,Won,Lost,Points
Star River 1,19,17,2,89
Royal Hong Kong Yacht Club Div 12,18,14,4,80
Physical Chess 4,18,13,5,76
Winter Warriors,18,12,6,65
Sha Tin 5,18,12,6,62
Global Squash 2,18,10,8,57
Hong Kong Football Club 12A,18,8,10,46
Hong Kong Football Club 12B,18,7,11,39
SKCSC Div 12,18,5,13,39
CSD Squash Team,19,1,18,19
Latecomers,18,2,16,17
