Team,Played,Won,Lost,Points
Hong Kong Football Club L2B,20,19,1,86
Kowloon Cricket Club L2B,20,16,4,75
Hong Kong Football Club L2A,20,10,10,56
Hong Kong Cricket Club L2,20,7,13,45
Kowloon Cricket Club L2A,20,8,12,39
JESSICA L2 [withdrawal],20,0,20,0
