Team,Played,Won,Lost,Points
Hong Kong Cricket Club D15,19,18,1,93
Squash Busters,20,16,4,80
Squashathon X,20,12,8,67
United Services Recreation Club 4,19,10,9,67
Royal Hong Kong Yacht Club Div 15,20,11,9,65
Sha Tin 6,19,7,12,45
North District Sports Association 3,19,4,15,36
HKIS Div 15,20,0,20,5
