Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,16,15,1,82
Hong Kong Football Club 2A,16,13,3,59
Hong Kong Football Club 2B,16,6,10,40
Hong Kong Cricket Club D2,16,5,11,36
Young Player 2,16,1,15,22
